views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
0,0,0,2012-10-01,0.0,1746.4724335162027,0.0,3.229608254960567,0.0,0.07660788040364608
4000,2,1,2012-11-01,1000.0,1721.5058071910753,0.5,3.18413508565709,0.25,0.08484000229223199
0,0,0,2012-12-01,1000.0,1696.539180866006,0.5,3.138661916354067,0.25,0.0930721241808321
0,0,0,2013-01-01,1000.0,1671.5725545408495,0.5,3.0931887470492256,0.25,0.10130424606944466
0,0,0,2013-02-01,1000.0,1646.6059282158385,0.5,3.0477155777457483,0.25,0.10953636795803412
0,0,0,2013-03-01,0.0,1621.6393018906238,0.0,3.0022424084418162,0.0,0.11776848984663246
0,0,0,2013-04-01,0.0,1596.6726755655545,0.0,2.95676923913652,0.0,0.12600061173523613
1000,1,1,2013-05-01,250.0,1571.7060492404562,0.25,2.9112960698348616,0.25,0.1342327336238327
0,0,0,2013-06-01,250.0,1546.7394229152997,0.25,2.8658229005304747,0.25,0.14246485551243104
23000,23,2,2013-07-01,6000.0,1521.7727965902595,6.0,2.820349731226088,0.75,0.15069697740103827
0,0,0,2013-08-01,6000.0,1496.8061702650448,6.0,2.7748765619226106,0.75,0.1589290992896366
2000,2,1,2013-09-01,6250.0,1471.8395439400338,6.25,2.7294033926182237,0.75,0.16716122117824028
0,0,0,2013-10-01,6250.0,1446.8729176149063,6.25,2.6839302233147464,0.75,0.17539334306683685
0,0,0,2013-11-01,500.0,1421.906291289779,0.5,2.638457054011269,0.25,0.18362546495544052
0,0,0,2013-12-01,500.0,1396.9396649647097,0.5,2.5929838847068822,0.25,0.19185758684404064
0,0,0,2014-01-01,0.0,1371.973038639495,0.0,2.5475107154043144,0.0,0.2000897087326372
0,0,0,2014-02-01,0.0,1347.0064123144548,0.0,2.5020375460999276,0.0,0.20832183062124443
0,0,0,2014-03-01,0.0,1322.0397859893856,0.0,2.4565643767955407,0.0,0.216553952509841
2000,1,1,2014-04-01,500.0,1297.0731596642581,0.25,2.4110912074920634,0.25,0.22478607439845533
0,0,0,2014-05-01,500.0,1272.1065333391598,0.25,2.3656180381876766,0.25,0.23301819628703768
0,0,0,2014-06-01,500.0,1247.1399070139742,0.25,2.3201448688832897,0.25,0.2412503181756307
0,0,0,2014-07-01,500.0,1222.173280688905,0.25,2.2746716995816314,0.25,0.24948244006425924
0,0,0,2014-08-01,0.0,1197.2066543637775,0.0,2.229198530276335,0.0,0.25771456195284514
0,0,0,2014-09-01,0.0,1172.24002803865,0.0,2.1837253609728577,0.0,0.2659466838414417
0,0,0,2014-10-01,0.0,1147.2734017136681,0.0,2.138252191668471,0.0,0.27417880573006315
0,0,0,2014-11-01,0.0,1122.3067753884825,0.0,2.0927790223649936,0.0,0.28241092761864905
3000,3,1,2014-12-01,750.0,1097.3401490632968,0.75,2.0473058530615162,0.25,0.2906430495072456
0,0,0,2015-01-01,750.0,1072.3735227382858,0.75,2.0018326837571294,0.25,0.2988751713958422
3000,2,1,2015-02-01,1500.0,1047.4068964131002,1.25,1.956359514451833,0.5,0.3071072932844636
0,0,0,2015-03-01,1500.0,1022.4402700880892,1.25,1.9108863451501747,0.5,0.31533941517304953
0,0,0,2015-04-01,750.0,997.4736437629035,0.5,1.8654131758466974,0.25,0.32357153706166386
3000,28,1,2015-05-01,1500.0,972.5070174377761,7.5,1.8199400065423106,0.5,0.3318036589502462
5000,1,1,2015-06-01,2000.0,947.5403911126778,7.25,1.7744668372388333,0.5,0.3400357808388321
0,0,0,2015-07-01,2000.0,922.5737647875212,7.25,1.728993667933537,0.5,0.34826790272745356
0,0,0,2015-08-01,2000.0,897.6071384625975,7.25,1.68352049862915,0.5,0.3565000246160679
0,0,0,2015-09-01,1250.0,872.6405121373828,0.25,1.6380473293265823,0.25,0.3647321465046467
0,0,0,2015-10-01,0.0,956.7050491777482,0.0,1.5925741600221954,0.0,0.372964268393261
0,0,0,2015-11-01,0.0,1074.6921086761868,0.0,1.5471009907196276,0.0,0.38119639028185404
7000,4,2,2015-12-01,1750.0,1192.6791681745672,1.0,1.5016278214161503,0.5,0.38942851217043994
7000,10,1,2016-01-01,3500.0,1310.6662276728894,3.5,1.456154652110854,0.75,0.39766063405908625
0,0,0,2016-02-01,3500.0,1428.6532871714444,3.5,1.410681482806467,0.75,0.4058927559476686
0,0,0,2016-03-01,3500.0,1546.6403466697666,3.5,1.3652083135038993,0.75,0.41412487783625807
0,0,0,2016-04-01,1750.0,1664.627406168147,2.5,1.319735144200422,0.25,0.42235699972487595
0,0,0,2016-05-01,0.0,1782.614465666411,0.0,1.2742619748969446,0.0,0.4305891216134512
0,0,0,2016-06-01,0.0,1900.6015251648496,0.0,1.453229640777863,0.0,0.43882124350204066
0,0,0,2016-07-01,0.0,2018.58858466323,0.0,1.7256146022518806,0.0,0.44705336539067986
3000,6,1,2016-08-01,750.0,2136.575644161552,1.5,1.997999563724079,0.25,0.4552854872792693
8000,2,1,2016-09-01,2750.0,2254.5627036599326,2.0,2.2703845251944585,0.5,0.4635176091678588
6000,2,1,2016-10-01,4250.0,2372.5497631584876,2.5,2.542769486672114,0.75,0.47174973105646956
0,0,0,2016-11-01,4250.0,2490.53682265681,2.5,2.8151544481406745,0.75,0.479981852945059
0,0,0,2016-12-01,3500.0,2608.5238821553066,1.0,3.087539409614692,0.5,0.4882139748336414
0,0,0,2017-01-01,1500.0,2726.510941653687,0.5,3.3599243710868905,0.25,0.4964460967222877
0,0,0,2017-02-01,0.0,2844.498001151951,0.0,3.63230933255727,0.0,0.5046782186108771
0,0,0,2017-03-01,0.0,2962.485060650215,0.0,3.9046942940312874,0.0,0.5129103404994737
0,0,0,2017-04-01,0.0,3080.472120148712,0.0,4.177079255505305,0.0,0.5211424623880916
6000,10,1,2017-05-01,1500.0,3198.4591796471504,2.5,4.449464216975684,0.25,0.5293745842766668
27000,32,2,2017-06-01,8250.0,3316.4462391454726,10.5,4.721849178447883,0.75,0.5376067061652634
0,0,0,2017-07-01,8250.0,3434.433298643853,10.5,4.994234139920081,0.75,0.5458388280538955
0,0,0,2017-08-01,8250.0,3552.4203581422917,10.5,5.26661910139228,0.75,0.554070949942485
0,0,0,2017-09-01,6750.0,3670.407417640614,8.0,5.539004062864478,0.5,0.5623030718310744
0,0,0,2017-10-01,0.0,3788.3944771390525,0.0,5.811389024336677,0.0,0.5705351937196781
0,0,0,2017-11-01,0.0,3906.3815366375493,0.0,6.083773985812513,0.0,0.5787673156082747
15000,77,1,2017-12-01,3750.0,4024.3685961358715,19.25,6.356158947281074,0.25,0.5869994374968641
0,0,0,2018-01-01,3750.0,4120.980892093492,19.25,6.628543908755091,0.25,0.5952315593854962
16000,3,1,2018-02-01,7750.0,4183.246958389881,20.0,6.900928870225471,0.5,0.6034636812740928
0,0,0,2018-03-01,7750.0,4245.513024686154,20.0,7.173313831701307,0.5,0.611695803162668
6000,9,1,2018-04-01,5500.0,4307.779090982426,3.0,7.445698793171687,0.5,0.6199279250512646
0,0,0,2018-05-01,5500.0,4370.045157278757,3.0,7.718083754645704,0.5,0.628160046939854
13000,13,1,2018-06-01,4750.0,4432.311223574971,5.5,7.990468716116084,0.5,0.6363921688284861
0,0,0,2018-07-01,4750.0,4494.577289871244,5.5,8.262853677588282,0.5,0.6446242907171111
0,0,0,2018-08-01,3250.0,4556.843356167458,3.25,8.53523863906048,0.25,0.6528564126056864
1000,2,1,2018-09-01,3500.0,4619.109422463847,3.75,8.80762360053268,0.5,0.6610885344942901
0,0,0,2018-10-01,250.0,4681.37548876012,0.5,9.080008562006697,0.25,0.6693206563828866
0,0,0,2018-11-01,250.0,4743.641555056276,0.5,9.352393523480714,0.25,0.6775527782714619
4000,9,1,2018-12-01,1250.0,4805.907621352723,2.75,9.624778484951094,0.5,0.6857849001601366
8000,42,2,2019-01-01,3000.0,4868.173687648996,12.75,9.897163446421473,0.75,0.6940170220487119
6000,16,1,2019-02-01,4500.0,4930.439753945152,16.75,10.16954840789549,1.0,0.7022491439373013
0,0,0,2019-03-01,4500.0,4992.705820241599,16.75,10.441933369367689,1.0,0.7104812658258979
0,0,0,2019-04-01,3500.0,5054.971886537755,14.5,10.714318330841706,0.75,0.7187133877144731
0,0,0,2019-05-01,1500.0,5117.23795283397,4.0,10.986703292310267,0.25,0.7269455096030697
28000,42,4,2019-06-01,7000.0,5179.504019130242,10.5,11.259088253786103,1.0,0.7351776314917231
6000,9,1,2019-07-01,8500.0,5241.770085426573,12.75,11.531473215256483,1.25,0.7434097533803197
11000,24,2,2019-08-01,11250.0,5304.036151722846,18.75,11.8038581767305,1.75,0.7516418752689162
0,0,0,2019-09-01,11250.0,5366.302218018944,18.75,12.07624313820088,1.75,0.7598739971574844
6000,9,2,2019-10-01,5750.0,5428.568284315449,10.5,12.348628099674897,1.25,0.768106119046081
0,0,0,2019-11-01,4250.0,5490.834350611838,8.25,12.621013061147096,1.0,0.7763382409346775
4000,7,1,2019-12-01,2500.0,5553.100416907936,4.0,12.893398022621113,0.75,0.7845703628233167
0,0,0,2020-01-01,2500.0,5615.366483204325,4.0,13.165782984091493,0.75,0.7928024847118991
24000,56,2,2020-02-01,7000.0,5677.632549500598,15.75,13.438167945561872,0.75,0.8010346066004672
1556,2,2,2020-03-01,7389.0,5739.898615796696,16.25,13.710552907037709,1.25,0.8092667284891064
